id,flightId,time,atmoTemp,temperature,humidity,pressure,accelX,accelY,accelZ,rollDeg,pitchDeg,yawDeg,flightTimeMin
5897,3,2023-03-07 20:27:11,6.4,6.1,29.3,1001.0,-0.41296,-0.51188,0.71939,350.5,3.6,148.4,8.56666580000001
5898,3,2023-03-07 20:27:12,6.4,6.1,29.6,1001.0,-0.44653,-0.51984,0.69746,349.6,5.6,147.6,8.58333249999987
5899,3,2023-03-07 20:27:13,6.4,6.0,29.4,1001.0,-0.44825,-0.51405,0.69868,348.4,5.7,148.0,8.599999199999957
5900,3,2023-03-07 20:27:13,6.3,6.0,29.1,1001.0,-0.41148,-0.51912,0.72183,349.0,8.0,145.8,8.599999199999957
5901,3,2023-03-07 20:27:14,6.3,5.9,29.2,1001.0,-0.42653,-0.52346,0.73596,347.4,9.3,145.8,8.616665900000044
5902,3,2023-03-07 20:27:14,6.3,6.1,29.3,1001.0,-0.41937,-0.51043,0.71696,347.6,12.1,146.3,8.616665900000044
5903,3,2023-03-07 20:27:15,6.3,6.1,29.3,1001.0,-0.45665,-0.54372,0.70672,349.4,14.0,148.4,8.633332599999903
5904,3,2023-03-07 20:27:16,6.3,6.0,29.4,1001.0,-0.50898,-0.4482,0.7557,351.0,14.2,146.3,8.64999929999999
5905,3,2023-03-07 20:27:16,6.3,6.1,29.5,1001.0,-0.45294,-0.50078,0.71184,346.1,17.7,144.0,8.64999929999999
5906,3,2023-03-07 20:27:17,6.3,6.1,29.4,1001.0,-0.41592,-0.53576,0.68723,346.6,18.4,146.8,8.66666599999985
5907,3,2023-03-07 20:27:17,6.3,6.0,29.4,1001.0,-0.46825,-0.51695,0.68113,347.4,18.7,148.4,8.66666599999985
5908,3,2023-03-07 20:27:18,6.3,6.0,29.4,1001.0,-0.41468,-0.50054,0.68991,349.0,17.9,147.8,8.683332699999937
5909,3,2023-03-07 20:27:19,6.3,6.0,29.3,1001.0,-0.43147,-0.51405,0.70038,348.3,17.6,146.7,8.699999400000024
5910,3,2023-03-07 20:27:19,6.3,6.1,29.3,1001.0,-0.41987,-0.47956,0.72183,355.1,12.6,156.0,8.699999400000024
5911,3,2023-03-07 20:27:20,6.2,6.0,29.4,1001.0,-0.36334,-0.47425,0.7345,0.9,18.9,147.4,8.716666099999884
5912,3,2023-03-07 20:27:20,6.2,6.1,29.2,1001.0,-0.47072,-0.42359,0.76131,1.4,21.6,134.4,8.716666099999884
5913,3,2023-03-07 20:27:21,6.2,6.1,29.4,1001.0,-0.38803,-0.42866,0.76911,358.5,13.4,135.6,8.733332799999971
5914,3,2023-03-07 20:27:22,6.2,5.9,29.6,1001.0,-0.45072,-0.46846,0.76643,353.9,11.0,140.7,8.749999500000058
5915,3,2023-03-07 20:27:22,6.2,6.0,29.4,1001.0,-0.49318,-0.45037,0.75863,350.8,13.4,143.5,8.749999500000058
5916,3,2023-03-07 20:27:23,6.2,6.0,29.3,1001.0,-0.50503,-0.43782,0.74596,348.7,20.6,146.8,8.766666199999918
5917,3,2023-03-07 20:27:23,6.2,6.0,28.4,1001.0,-0.4606,-0.42914,0.73694,349.0,22.0,146.6,8.766666199999918
5918,3,2023-03-07 20:27:24,6.2,5.9,29.4,1001.0,-0.52872,-0.46629,0.71769,350.9,26.3,143.8,8.783332900000005
5919,3,2023-03-07 20:27:25,6.2,6.0,29.3,1001.0,-0.56032,-0.39875,0.70307,351.4,32.0,136.2,8.799999599999865
5920,3,2023-03-07 20:27:25,6.2,6.0,29.4,1001.0,-0.52354,-0.47136,0.72792,347.6,33.8,133.7,8.799999599999865
5921,3,2023-03-07 20:27:26,6.2,6.0,29.5,1001.0,-0.47812,-0.44699,0.6748,348.3,33.4,136.8,8.816666299999952
5922,3,2023-03-07 20:27:26,6.2,5.9,29.3,1001.0,-0.43838,-0.44892,0.7462,349.3,31.8,137.5,8.816666299999952
5923,3,2023-03-07 20:27:27,6.2,5.9,29.4,1001.0,-0.5191,-0.47015,0.70672,344.3,34.7,132.4,8.833333000000039
5924,3,2023-03-07 20:27:28,6.2,5.8,29.5,1001.0,-0.49811,-0.45712,0.73231,341.0,35.3,129.0,8.849999699999898
5925,3,2023-03-07 20:27:28,6.2,5.9,29.5,1000.9,-0.38531,-0.46147,0.70063,352.7,25.9,141.9,8.849999699999898
5926,3,2023-03-07 20:27:29,6.2,6.0,29.4,1001.0,-0.2851,-0.34351,0.7596,345.8,30.9,137.2,8.866666399999986
5927,3,2023-03-07 20:27:29,6.2,5.9,29.4,1001.0,-0.36828,-0.44048,0.78519,345.6,30.5,140.3,8.866666399999986
5928,3,2023-03-07 20:27:30,6.2,5.9,29.0,1001.0,-0.35396,-0.47473,0.78885,344.6,29.5,139.3,8.883333100000073
5929,3,2023-03-07 20:27:31,6.2,5.9,29.5,1000.9,-0.35742,-0.45954,0.76691,345.1,28.0,140.5,8.899999799999932
5930,3,2023-03-07 20:27:31,6.2,6.0,29.2,1000.9,-0.37692,-0.48342,0.77959,345.1,28.0,140.2,8.899999799999932
5931,3,2023-03-07 20:27:32,6.2,5.9,29.4,1000.9,-0.36828,-0.47184,0.76886,345.0,28.4,140.7,8.91666650000002
5932,3,2023-03-07 20:27:32,6.2,5.9,29.3,1000.9,-0.36359,-0.46918,0.7579,345.4,27.1,141.5,8.91666650000002
5933,3,2023-03-07 20:27:33,6.2,6.0,29.6,1001.0,-0.44208,-0.48125,0.75838,345.4,28.3,141.1,8.933333199999879
5934,3,2023-03-07 20:27:34,6.2,5.9,29.3,1000.9,-0.3747,-0.47111,0.74303,344.7,28.9,139.3,8.949999899999966
5935,3,2023-03-07 20:27:34,6.2,6.0,29.4,1001.0,-0.3668,-0.48631,0.77691,344.5,30.4,137.9,8.949999899999966
5936,3,2023-03-07 20:27:35,6.2,6.0,29.5,1001.0,-0.36408,-0.47425,0.78129,344.3,29.4,138.7,8.966666600000053
5937,3,2023-03-07 20:27:35,6.3,6.0,29.6,1001.0,-0.37642,-0.51695,0.78543,343.7,28.7,139.9,8.966666600000053
5938,3,2023-03-07 20:27:36,6.3,6.1,29.5,1001.0,-0.36458,-0.43782,0.7657,342.1,29.1,140.4,8.983333299999913
5939,3,2023-03-07 20:27:37,6.3,6.0,29.3,1001.0,-0.35841,-0.4962,0.74352,341.5,28.6,140.0,9.0
5940,3,2023-03-07 20:27:37,6.3,6.0,29.4,1001.0,-0.38432,-0.52418,0.78032,339.5,27.2,140.0,9.0
5941,3,2023-03-07 20:27:38,6.3,6.0,29.5,1001.0,-0.37494,-0.48269,0.72305,341.5,31.3,139.2,9.01666669999986
5942,3,2023-03-07 20:27:38,6.3,6.1,29.6,1001.0,-0.45492,-0.45326,0.71671,341.1,32.6,140.8,9.01666669999986
5943,3,2023-03-07 20:27:39,6.4,6.1,29.7,1001.0,-0.4522,-0.49186,0.79908,334.8,28.5,132.8,9.033333399999947
5944,3,2023-03-07 20:27:40,6.4,6.2,29.4,1001.0,-0.32237,-0.48462,0.79811,333.0,27.6,133.7,9.050000100000034
5945,3,2023-03-07 20:27:40,6.4,6.3,29.7,1001.0,-0.35915,-0.5085,0.75887,333.6,24.8,134.5,9.050000100000034
5946,3,2023-03-07 20:27:41,6.4,6.2,29.8,1001.0,-0.3663,-0.50609,0.73255,334.5,25.0,136.4,9.066666799999894
5947,3,2023-03-07 20:27:41,6.4,6.2,29.8,1000.9,-0.35026,-0.43565,0.78056,333.6,25.7,136.3,9.066666799999894
5948,3,2023-03-07 20:27:42,6.5,6.2,29.6,1001.0,-0.34409,-0.51888,0.79299,330.9,26.8,134.0,9.08333349999998
5949,3,2023-03-07 20:28:39,6.6,6.4,29.8,1001.0,-0.34532,-0.52298,0.7657,322.4,27.8,130.6,10.033333399999947
5950,3,2023-03-07 20:28:40,6.7,6.4,29.4,1001.0,-0.34039,-0.51116,0.73791,322.3,27.1,129.2,10.050000100000034
5951,3,2023-03-07 20:28:40,6.7,6.5,29.4,1001.0,-0.33742,-0.49813,0.75643,321.3,26.6,128.9,10.050000100000034
5952,3,2023-03-07 20:28:41,6.7,6.4,29.5,1001.0,-0.39741,-0.52008,0.77081,319.8,25.2,129.6,10.066666799999894
5953,3,2023-03-07 20:28:41,6.7,6.4,29.9,1000.9,-0.39,-0.52032,0.75985,320.1,24.9,129.9,10.066666799999894
5954,3,2023-03-07 20:28:42,6.7,6.4,29.6,1000.9,-0.37173,-0.49668,0.75887,320.1,24.4,130.4,10.08333349999998
5955,3,2023-03-07 20:28:43,6.7,6.4,29.6,1000.9,-0.38605,-0.49861,0.74303,319.0,23.4,131.0,10.100000200000068
5956,3,2023-03-07 20:28:43,6.7,6.3,29.7,1000.9,-0.39765,-0.57774,0.77837,316.2,23.2,130.9,10.100000200000068
5957,3,2023-03-07 20:28:44,6.7,6.4,29.8,1000.9,-0.43394,-0.52153,0.71891,325.7,28.0,143.5,10.116666899999927
5958,3,2023-03-07 20:28:44,6.6,6.2,29.6,1000.9,-0.45442,-0.488,0.76009,325.8,27.4,147.7,10.116666899999927
5959,3,2023-03-07 20:28:45,6.6,6.3,29.5,1000.9,-0.44801,-0.46243,0.74011,326.0,26.7,148.7,10.133333600000014
5960,3,2023-03-07 20:28:46,6.6,6.3,29.7,1000.9,-0.43122,-0.4798,0.74206,326.3,25.9,148.0,10.150000299999874
5961,3,2023-03-07 20:28:46,6.6,6.1,29.5,1001.0,-0.42925,-0.47811,0.76423,324.7,26.2,143.8,10.150000299999874
5962,3,2023-03-07 20:28:47,6.5,6.2,29.6,1001.0,-0.40259,-0.46484,0.75034,325.8,26.1,143.0,10.166666999999961
5963,3,2023-03-07 20:28:47,6.5,6.1,29.4,1001.0,-0.44332,-0.45688,0.72549,327.3,25.6,144.3,10.166666999999961
5964,3,2023-03-07 20:28:48,6.5,6.1,29.6,1001.0,-0.42332,-0.4687,0.75449,327.1,24.6,146.8,10.183333700000048
5965,3,2023-03-07 20:28:49,6.5,6.1,29.6,1001.0,-0.44159,-0.47907,0.75473,325.7,24.0,147.4,10.200000399999908
5966,3,2023-03-07 20:28:49,6.5,6.1,29.6,1001.0,-0.42554,-0.49886,0.74157,326.0,23.3,147.9,10.200000399999908
5967,3,2023-03-07 20:28:50,6.4,6.2,29.6,1001.0,-0.49762,-0.42576,0.90972,333.9,358.6,180.9,10.216667099999995
5968,3,2023-03-07 20:28:50,6.4,6.1,29.7,1001.0,-0.14958,-0.45423,0.76253,317.8,32.6,130.8,10.216667099999995
5969,3,2023-03-07 20:28:51,6.4,6.1,29.5,1001.0,-0.11725,-0.51381,0.71525,322.3,26.0,138.7,10.233333799999855
5970,3,2023-03-07 20:28:52,6.4,6.1,29.6,1000.9,-0.00765,-0.4096,0.86634,329.0,6.8,148.2,10.250000499999942
5971,3,2023-03-07 20:28:52,6.4,5.9,29.6,1001.0,0.21117,-0.49548,0.79007,319.9,2.3,151.4,10.250000499999942
5972,3,2023-03-07 20:28:53,6.4,6.1,29.5,1001.0,0.13868,-0.59631,0.71964,313.7,3.1,151.3,10.266667200000029
5973,3,2023-03-07 20:28:53,6.4,6.2,29.4,1001.0,0.03612,-0.76107,0.70307,304.9,14.6,139.4,10.266667200000029
5974,3,2023-03-07 20:28:54,6.4,6.1,29.5,1001.0,0.03637,-0.74153,0.64165,307.3,19.1,142.2,10.283333899999889
5975,3,2023-03-07 20:28:55,6.3,6.1,29.6,1001.0,-0.04394,-0.74925,0.64287,311.4,15.3,142.7,10.300000599999976
5976,3,2023-03-07 20:28:55,6.3,6.0,29.5,1001.0,-0.2103,-0.75697,0.64653,311.2,43.1,145.6,10.300000599999976
5977,3,2023-03-07 20:28:56,6.3,5.8,29.9,1001.0,-0.08343,-0.91449,0.30316,320.0,26.5,201.7,10.316667300000063
5978,3,2023-03-07 20:28:56,6.3,6.0,29.1,1001.0,-0.03406,-0.93572,0.24053,311.2,16.3,210.9,10.316667300000063
5979,3,2023-03-07 20:28:57,6.3,6.0,29.7,1001.0,-0.15896,-0.98082,0.32728,306.3,35.2,207.4,10.333333999999923
5980,3,2023-03-07 20:28:58,6.3,6.1,29.5,1001.0,-0.22462,-0.92582,0.3073,309.2,41.7,210.7,10.35000070000001
5981,3,2023-03-07 20:28:58,6.3,6.0,29.7,1001.0,-0.25523,-0.91521,0.28025,306.2,41.7,204.7,10.35000070000001
5982,3,2023-03-07 20:28:59,6.3,6.2,29.8,1001.0,-0.15526,-0.91666,0.27489,307.1,41.7,205.0,10.36666739999987
5983,3,2023-03-07 20:28:59,6.4,6.2,29.8,1001.0,-0.15551,-0.9526,0.29244,300.3,41.4,199.2,10.36666739999987
5984,3,2023-03-07 20:29:00,6.4,6.1,29.7,1001.0,-0.19574,-0.95646,0.22639,279.3,18.5,198.1,10.383332099999961
5985,3,2023-03-07 20:29:01,6.3,6.2,29.7,1001.0,0.06522,-0.81076,-0.0834,271.0,3.5,207.6,10.399998800000049
5986,3,2023-03-07 20:29:01,6.2,6.1,30.0,1001.0,-0.12737,-1.00977,-0.31743,274.2,15.0,209.7,10.399998800000049
5987,3,2023-03-07 20:29:02,6.2,5.9,29.6,1001.0,-0.07553,-0.91183,-0.15161,280.5,18.7,203.7,10.416665499999908
5988,3,2023-03-07 20:29:02,6.1,5.9,29.6,1001.0,-0.156,-1.05753,-0.2203,291.8,26.5,187.7,10.416665499999908
5989,3,2023-03-07 20:29:04,6.2,6.1,29.5,1000.9,-0.65288,-0.92462,-0.02483,279.3,47.9,203.4,10.449998899999855
5990,3,2023-03-07 20:29:05,6.2,6.1,29.7,1000.9,-0.39296,-0.86962,-0.21355,273.7,26.7,187.9,10.466665599999942
5991,3,2023-03-07 20:29:06,6.2,6.2,29.7,1001.0,-0.17599,-0.68918,-0.06002,281.7,19.4,218.4,10.48333230000003
5992,3,2023-03-07 20:29:06,6.3,6.1,29.8,1001.0,-0.13502,-0.77626,-0.20777,253.0,10.8,220.6,10.48333230000003
5993,3,2023-03-07 20:29:07,6.3,6.2,29.7,1001.0,-0.4527,-0.79822,-0.21379,255.6,5.8,237.4,10.499998999999889
5994,3,2023-03-07 20:29:07,6.3,6.2,29.7,1001.0,-0.26387,-0.78133,-0.18342,245.6,358.0,248.7,10.499998999999889
5995,3,2023-03-07 20:29:08,6.3,6.2,29.7,1001.0,0.30742,-0.69594,0.5722,356.6,335.5,175.7,10.516665699999976
5996,3,2023-03-07 20:29:09,6.3,6.3,29.7,1001.0,0.008,0.07187,0.70404,354.6,353.6,200.1,10.533332400000063
5997,3,2023-03-07 20:29:09,6.4,6.2,29.8,1001.0,0.02691,-0.42528,1.07568,349.3,323.2,188.6,10.533332400000063
5998,3,2023-03-07 20:29:10,6.4,6.3,30.1,1001.0,-0.13255,-0.28489,1.06447,6.1,330.8,189.1,10.549999099999923
5999,3,2023-03-07 20:29:10,6.4,6.4,29.9,1001.0,-0.16785,-0.46436,1.19996,35.4,325.5,148.5,10.549999099999923
6000,3,2023-03-07 20:29:11,6.5,6.3,29.8,1001.0,-0.2071,-0.22217,1.00306,19.5,332.6,185.9,10.56666580000001
6001,3,2023-03-07 20:29:12,6.5,6.4,29.8,1001.0,-0.38432,-0.34978,0.95359,26.4,339.6,146.3,10.58333249999987
6002,3,2023-03-07 20:29:12,6.5,6.6,30.1,1001.0,-0.09947,-0.18599,0.58633,5.4,333.8,188.0,10.58333249999987
6003,3,2023-03-07 20:29:13,6.6,6.6,29.9,1000.9,-0.25696,-0.1773,0.59096,43.8,330.7,102.3,10.599999199999957
6004,3,2023-03-07 20:29:13,6.6,6.5,29.9,1000.9,0.00509,-0.09432,0.50616,27.2,337.8,121.2,10.599999199999957
6005,3,2023-03-07 20:29:14,6.7,6.6,29.9,1000.9,-0.2851,-0.25594,0.45474,57.2,7.8,79.8,10.616665900000044
6006,3,2023-03-07 20:29:15,6.7,6.6,29.9,1000.9,-0.20586,-0.17296,1.04229,80.9,37.6,98.4,10.633332599999903
6007,3,2023-03-07 20:29:15,6.7,6.6,29.8,1000.9,-0.58204,-0.44772,0.99745,116.7,37.6,138.4,10.633332599999903
6008,3,2023-03-07 20:29:16,6.7,6.7,29.5,1000.9,-0.22265,-0.4289,0.81638,100.8,14.5,142.0,10.64999929999999
6009,3,2023-03-07 20:29:16,6.7,6.7,29.8,1000.9,-0.68127,-0.48969,0.94749,121.7,17.1,146.4,10.64999929999999
6010,3,2023-03-07 20:29:17,6.8,6.7,29.9,1000.9,-0.31496,-0.20408,0.82711,121.6,14.3,168.7,10.66666599999985
6011,3,2023-03-07 20:29:18,6.8,6.7,30.0,1000.9,-0.37988,-0.53094,0.83125,129.1,15.3,180.4,10.683332699999937
6012,3,2023-03-07 20:29:18,6.8,6.8,29.7,1000.9,-0.16464,-0.03884,0.63556,113.8,356.5,172.0,10.683332699999937
6013,3,2023-03-07 20:29:19,6.9,6.8,30.0,1000.9,-0.41913,-0.32614,0.81322,114.3,347.1,179.2,10.699999400000024
6014,3,2023-03-07 20:29:19,6.9,6.9,29.9,1000.9,-0.37198,-0.10324,0.49714,109.9,348.0,169.7,10.699999400000024
6015,3,2023-03-07 20:29:20,6.9,6.9,29.8,1000.9,-0.52872,-0.29405,0.61387,117.3,27.6,172.3,10.716666099999884
6016,3,2023-03-07 20:29:21,6.9,6.8,29.8,1000.9,-0.25844,-0.06224,0.67602,85.3,353.6,171.8,10.733332799999971
6017,3,2023-03-07 20:29:21,7.0,6.8,29.9,1000.9,-0.45048,-0.33723,0.71525,104.7,37.6,190.3,10.733332799999971
6018,3,2023-03-07 20:29:22,7.0,6.9,30.0,1000.9,-0.30657,-0.28368,0.85586,106.9,16.4,188.4,10.749999500000058
6019,3,2023-03-07 20:29:22,7.0,6.9,30.0,1000.9,-0.76346,-0.44916,0.71159,133.4,31.1,191.5,10.749999500000058
6020,3,2023-03-07 20:29:23,7.0,6.8,29.4,1000.9,-0.39074,-0.21855,0.68991,152.5,35.6,228.9,10.766666199999918
6021,3,2023-03-07 20:29:24,7.0,6.9,29.8,1000.9,-0.63832,-0.47907,0.62411,134.5,21.0,210.6,10.783332900000005
6022,3,2023-03-07 20:29:24,7.0,6.9,29.9,1000.9,-0.91922,-0.48583,0.72354,174.1,56.1,235.3,10.783332900000005
6023,3,2023-03-07 20:29:25,7.0,6.9,30.1,1000.9,-0.43764,-0.47666,0.64726,207.8,23.9,290.3,10.799999599999865
6024,3,2023-03-07 20:29:25,7.1,6.9,29.8,1000.9,-0.61906,-0.2118,0.51883,230.3,26.2,289.9,10.799999599999865
6025,3,2023-03-07 20:29:26,7.0,6.9,29.5,1000.9,-0.48553,-0.27789,0.58146,221.2,1.4,287.7,10.816666299999952
6026,3,2023-03-07 20:29:27,7.0,6.9,30.0,1000.9,-0.74989,-0.4412,0.53321,231.5,1.8,284.2,10.833333000000039
6027,3,2023-03-07 20:29:27,7.0,6.8,30.0,1000.9,-0.46973,-0.1896,0.62143,217.2,2.9,270.4,10.833333000000039
6028,3,2023-03-07 20:29:28,7.0,7.0,29.9,1000.9,-0.75828,-0.37294,0.71671,209.6,359.7,273.2,10.849999699999898
6029,3,2023-03-07 20:29:28,7.0,6.9,29.9,1000.9,-0.73508,-0.44048,0.77179,241.9,355.6,270.7,10.849999699999898
6030,3,2023-03-07 20:29:29,7.0,6.8,30.0,1000.9,-0.44899,-0.10614,0.64726,263.3,330.0,248.3,10.866666399999986
6031,3,2023-03-07 20:29:30,7.0,6.9,29.8,1000.9,-0.58475,-0.55989,0.48812,270.1,301.6,267.9,10.883333100000073
6032,3,2023-03-07 20:29:30,6.9,6.8,29.9,1000.9,-0.37075,-0.54083,0.56513,349.4,292.5,161.1,10.883333100000073
6033,3,2023-03-07 20:29:31,6.9,6.8,29.7,1000.9,-0.30509,-0.41853,0.4077,357.5,286.9,111.4,10.899999799999932
6034,3,2023-03-07 20:29:31,6.9,6.7,29.6,1001.0,-0.3547,-0.98227,0.62289,31.7,284.9,101.9,10.899999799999932
6035,3,2023-03-07 20:29:32,6.8,6.6,29.7,1001.0,-0.2029,-0.60572,0.71354,60.2,275.3,76.9,10.91666650000002
6036,3,2023-03-07 20:29:33,6.8,6.6,29.9,1001.0,0.02909,-0.70848,0.79494,291.6,288.7,205.8,10.933333199999879
6037,3,2023-03-07 20:29:33,6.8,6.7,29.8,1001.0,-0.05184,-0.78278,0.71257,268.3,279.6,223.5,10.933333199999879
6038,3,2023-03-07 20:29:34,6.8,6.7,29.7,1001.0,-0.13255,-0.77241,0.64507,297.5,284.3,196.1,10.949999899999966
6039,3,2023-03-07 20:29:34,6.8,6.8,29.8,1001.0,-0.13699,-0.7355,0.60924,307.2,286.1,184.9,10.949999899999966
6040,3,2023-03-07 20:29:35,6.8,6.8,30.0,1001.0,-0.11206,-0.75335,0.60681,313.5,291.7,177.9,10.966666600000053
6041,3,2023-03-07 20:29:36,6.8,6.9,29.8,1001.0,-0.13946,-0.75745,0.62752,315.7,296.0,174.7,10.983333299999913
6042,3,2023-03-07 20:29:36,6.8,6.8,29.9,1001.0,0.11783,-1.00205,0.64872,11.9,283.8,101.8,10.983333299999913
6043,3,2023-03-07 20:29:37,6.9,6.9,29.7,1001.0,0.22863,-0.87975,0.11381,188.4,290.8,275.9,11.0
6044,3,2023-03-07 20:29:37,6.8,6.9,29.9,1001.0,0.30863,-0.76565,0.23468,246.2,278.1,216.2,11.0
6045,3,2023-03-07 20:29:38,6.8,6.7,29.8,1001.0,-0.09429,-1.07731,0.03534,334.5,301.4,102.9,11.01666669999986
6046,3,2023-03-07 20:29:39,6.7,6.6,30.0,1001.0,-0.13206,-0.88337,-0.06484,311.4,286.2,150.2,11.033333399999947
6047,3,2023-03-07 20:29:39,6.7,6.7,29.7,1001.0,-0.00494,-0.70317,0.44085,318.2,289.3,176.2,11.033333399999947
6048,3,2023-03-07 20:29:40,6.8,6.7,30.0,1001.0,-0.09503,-0.81462,0.32339,295.2,301.2,201.7,11.050000100000034
6049,3,2023-03-07 20:29:40,6.8,6.9,29.8,1000.9,-0.0506,-0.86504,0.26929,288.5,312.6,202.7,11.050000100000034
6050,3,2023-03-07 20:29:41,6.8,6.7,29.9,1000.9,-0.30632,-0.79942,0.551,285.1,309.0,189.7,11.066666799999894
6051,3,2023-03-07 20:29:42,6.8,6.8,29.9,1001.0,0.1285,-0.708,0.80664,339.3,288.2,168.5,11.08333349999998
6052,3,2023-03-07 20:29:42,6.8,6.8,29.9,1001.0,0.19371,-0.46219,0.74864,4.3,313.6,144.6,11.08333349999998
6053,3,2023-03-07 20:29:43,6.8,6.8,29.9,1001.0,0.33651,-0.28537,1.02475,14.1,334.1,141.5,11.100000200000068
6054,3,2023-03-07 20:29:43,6.8,6.8,29.8,1001.0,0.23832,-0.24991,0.88974,8.4,340.5,136.4,11.100000200000068
6055,3,2023-03-07 20:29:44,6.8,6.9,29.6,1001.0,0.29118,-0.27693,0.9375,3.2,329.4,137.0,11.116666899999927
6056,3,2023-03-07 20:29:45,6.8,6.9,29.9,1001.0,0.39713,-0.45471,0.92629,348.5,329.1,158.0,11.133333600000014
6057,3,2023-03-07 20:29:45,6.8,6.9,29.9,1001.0,0.46137,-0.46943,0.73743,340.6,335.0,155.1,11.133333600000014
6058,3,2023-03-07 20:29:46,6.8,6.9,29.9,1001.0,0.36391,-0.67977,0.754,350.7,330.2,150.9,11.150000299999874
6059,3,2023-03-07 20:29:46,6.8,6.8,29.8,1001.0,0.3981,-0.49572,0.67236,347.8,329.0,144.7,11.150000299999874
6060,3,2023-03-07 20:29:47,6.8,6.9,29.9,1001.0,0.64976,-0.68122,0.58341,358.9,334.7,140.0,11.166666999999961
6061,3,2023-03-07 20:29:48,6.8,6.8,29.8,1001.0,0.62212,-0.49427,0.66651,5.0,331.2,149.0,11.183333700000048
6062,3,2023-03-07 20:29:48,6.8,6.9,29.9,1001.0,0.54769,0.02452,0.78812,45.0,326.2,142.9,11.183333700000048
6063,3,2023-03-07 20:29:49,6.9,6.8,30.1,1001.1,0.41386,0.2139,0.55636,67.4,334.4,151.3,11.200000399999908
6064,3,2023-03-07 20:29:49,6.9,6.9,30.0,1001.1,0.49677,0.6082,0.63166,59.6,347.4,144.1,11.200000399999908
6065,3,2023-03-07 20:29:50,6.9,7.0,29.8,1001.0,0.4798,0.13402,0.66749,58.7,348.3,142.8,11.216667099999995
6066,3,2023-03-07 20:29:51,7.0,7.1,30.1,1001.0,0.54381,0.27266,0.71428,57.2,348.5,142.1,11.233333799999855
6067,3,2023-03-07 20:29:51,7.0,7.0,29.9,1001.0,0.55181,0.29815,0.72475,55.0,347.6,141.4,11.233333799999855
6068,3,2023-03-07 20:29:52,7.0,7.2,30.0,1001.0,0.61096,0.30179,0.74571,53.9,346.6,139.6,11.250000499999942
6069,3,2023-03-07 20:29:52,7.0,7.1,30.0,1001.0,0.56563,0.25517,0.74912,51.6,345.8,139.0,11.250000499999942
6070,3,2023-03-07 20:29:53,7.0,7.1,30.0,1001.0,0.5746,-0.02412,0.76618,46.6,344.6,137.6,11.266667200000029
6071,3,2023-03-07 20:29:54,7.1,7.2,29.9,1001.0,0.58211,0.07527,0.7886,43.2,344.6,135.7,11.283333899999889
6072,3,2023-03-07 20:29:54,7.1,7.2,29.9,1001.0,0.60442,0.06604,0.78763,42.0,344.5,135.5,11.283333899999889
6073,3,2023-03-07 20:29:55,7.1,7.2,30.3,1001.0,0.5986,0.07769,0.78958,40.8,343.6,134.9,11.300000599999976
6074,3,2023-03-07 20:29:55,7.1,7.1,30.0,1001.0,0.59642,0.07915,0.78982,39.6,342.8,134.3,11.300000599999976
6075,3,2023-03-07 20:29:56,7.1,7.2,30.3,1001.0,0.59739,0.07842,0.7886,38.4,342.1,133.8,11.316667300000063
6076,3,2023-03-07 20:29:57,7.1,7.2,30.1,1001.0,0.58987,0.11775,0.78349,39.4,340.6,136.7,11.333333999999923
6077,3,2023-03-07 20:29:57,7.1,7.2,30.0,1001.0,0.59787,0.06822,0.78885,38.3,340.0,136.1,11.333333999999923
6078,3,2023-03-07 20:29:58,7.1,7.2,30.2,1001.0,0.5969,0.07697,0.78909,37.2,339.3,135.4,11.35000070000001
6079,3,2023-03-07 20:29:58,7.2,7.2,30.1,1001.0,0.59739,0.07794,0.78812,36.1,338.7,134.7,11.35000070000001
6080,3,2023-03-07 20:29:59,7.2,7.2,30.1,1001.0,0.59836,0.07818,0.79031,35.0,338.2,134.1,11.36666739999987
6081,3,2023-03-07 20:30:00,7.2,7.3,30.0,1001.0,0.59739,0.07794,0.78958,34.1,337.7,133.5,11.383332099999961
6082,3,2023-03-07 20:30:00,7.2,7.3,30.0,1001.0,0.59763,0.07721,0.78933,33.2,337.1,133.0,11.383332099999961
6083,3,2023-03-07 20:30:01,7.2,7.2,30.0,1001.0,0.59836,0.07794,0.78714,32.3,336.5,132.5,11.399998800000049
6084,3,2023-03-07 20:30:01,7.2,7.4,30.0,1001.0,0.59763,0.07745,0.78787,31.4,336.0,132.1,11.399998800000049
6085,3,2023-03-07 20:30:02,7.2,7.3,29.9,1001.0,0.59811,0.07818,0.78787,30.5,335.5,131.7,11.416665499999908
6086,3,2023-03-07 20:30:03,7.2,7.3,29.5,1001.0,0.59787,0.07866,0.7886,29.8,335.1,131.2,11.433332199999995
6087,3,2023-03-07 20:30:03,7.2,7.4,30.1,1000.9,0.59836,0.07769,0.78665,29.0,334.6,130.9,11.433332199999995
6088,3,2023-03-07 20:30:04,7.3,7.3,30.0,1001.0,0.59811,0.07745,0.78958,28.2,334.2,130.6,11.449998899999855
6089,3,2023-03-07 20:30:04,7.3,7.5,29.9,1001.0,0.59836,0.07794,0.7886,27.5,333.7,130.3,11.449998899999855
6090,3,2023-03-07 20:30:05,7.3,7.3,30.2,1001.0,0.59739,0.07794,0.7886,26.8,333.3,129.9,11.466665599999942
